Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Denmark,DNK,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,59.8367,74.2001,78.97,81.3532,85.6138,82.8914,83.5808,85.7726,88.1922,88.78,91.4985,94.3338,96.151,96.4369,97.5324,97.1603,97.2257,98.0581,95.7184,99.2507,98.0426,98.6854,
Dominican Republic,DOM,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,67.8415,75.035985.8945,85.6334
Algeria,DZA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS42.8598
East Asia & Pacific (excluding high income),EAP,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Early-demographic dividend,EAR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
East Asia & Pacific,EAS,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS62.3,68.1,71.6,74.4
Europe & Central Asia (excluding high income),ECA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Europe & Central Asia,ECS,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS78.3,81.8,84.7,86.6
Ecuador,ECU,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,24.7198,23.8526,28.2072,30.7883,34.1507,39.1882,44.6175,48.4862,53.540369.6337,72.9855,
Egypt Arab Rep.,EGY,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS26.3505,31.0946,34.7771,38.213,39.8372,41.2837,52.987,70.537465.188
Euro area,EMU,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Eritrea,ERI,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Spain,ESP,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,17.8607,33.3705,40.0972,43.316,47.0769,51.5251,55.9786,59.5205,63.768,64.39,66.8101,69.4701,74.453,77.0552,78.6153,83.7483,85.6031,90.7437,93.1819,93.8872,94.4722,95.6202,
Estonia,EST,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS53.5375,58.8638,62.5474,66.0194,70.3607,72.6589,75.3269,77.2299,77.1888,79.1738,83.8142,87.4304,87.3476,88.3041,89.2502,89.8647,89.6023,91.7172,92.0057,94.4063,
Ethiopia,ETH,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS13.7072
European Union,EUU,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Fragile and conflict affected situations,FCS,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS23.6,27.1,29,31.5
Finland,FIN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,60.5637,67.1525,72.5196,74.0012,77.7544,79.2141,82.6988,82.7383,86.0772,88.41,89.6412,90.9827,84.2372,84.8182,86.6143,86.839,87.6452,88.8864,91.4048,91.7387,92.7557,92.6385,
Fiji,FJI,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
France,FRA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS43.6214,63.9173,71.8664,72.2872,78.6321,76.82,80.4201,79.9013,82.4564,75.9034,77.8401,78.9826,80.414,82.165885.5202,84.8089,86.2977,
Faroe Islands,FRO,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Micronesia Fed. Sts.,FSM,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Gabon,GAB,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
United Kingdom,GBR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,53.8259,61.9569,62.4922,66.6413,64.6318,71.5031,75.473,81.1654,83.9142,84.41,87.2662,89.2395,90.3951,90.4053,94.75,88.6765,89.617,91.4011,94.4143,
Georgia,GEO,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS41.9857,47.263,45.4722,57.1146,58.289,61.173,67.7769,71.8538,76.1159,78.5932,82.0899,
Ghana,GHA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS5.44805
Gibraltar,GIB,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Guinea,GIN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS15.4
Gambia The,GMB,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Guinea-Bissau,GNB,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Equatorial Guinea,GNQ,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Greece,GRC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,11.732,14.8425,18.1013,21.7969,27.6141,31.1916,36.3721,40.0165,41.39,48.51,52.3219,56.349,61.2359,64.4663,67.0678,67.245,70.5309,73.9962,75.5229,77.8729,82.5827,84.7865,
Grenada,GRD,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Greenland,GRL,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Guatemala,GTM,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS41.848848.5503
Guam,GUM,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Guyana,GUY,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
High income,HIC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS86.4,88.9,90.4,91.1
Hong Kong SAR China,HKG,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS61.5412,63.5181,66.126570.1591,71.6802,78.0303,83.2947,86.3007,88.0177,89.1429,90.4722,91.2712,91.8974,94.6831
Honduras,HND,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,9.80535,27.6116,30.2475,32.9724,37.7922,40.6984
Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Croatia,HRV,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS36.7471,37.1479,46.0552,48.2819,51.5499,54.7196,59.8949,65.5477,65.4125,68.7395,60.5206,73.3323,76.1521,74.9439,76.8805,80.4091,79.8165,
Haiti,HTI,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Hungary,HUN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,39.1597,45.8791,52.5597,60.2851,60.4582,63.9339,66.92,69.2368,71.4578,74.4203,71.2005,78.4368,75.9777,74.8465,79.6517,85.163,88.3773,89.5539,91.7685,
IBRD only,IBD,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS52.1,60.2,63.6,66.5
IDA & IBRD total,IBT,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS44,50.4,53.6,56.5
IDA total,IDA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS21.1,23.7,26.6,30
IDA blend,IDB,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS22,24,27.4,32.6
Indonesia,IDN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS8.6919513.287,15.446,20.3262,23.5917,30.148,37.4875,44.864,50.7787,59.1433,63.532,66.3477,
IDA only,IDX,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS20.7,23.6,26.2,28.7
Isle of Man,IMN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
India,IND,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS14.9
Not classified,INX,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Ireland,IRL,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS34.2614,36.9965,42.7582,54.4768,60.2953,67.2738,68.8353,71.7303,76.41,77.2764,78.4848,85,8585.7,87.9877,87.9819,92.9991,
Iran Islamic Rep.,IRN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS9.52301,12.707825.829444.3783,52.0739,60.4487,66.5468,68.8309,72.6008,77.6856
Iraq,IRQ,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,7.5669835.011372.3028
Iceland,ISL,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS81.6171,82.3079,86.679,88.5689,89.3072,89.9047,92.1862,91.5441,93.8498,95.4581,95.5547,98.04298.3993,99.413,99.5369,99.8071,99.6842
Israel,ISR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,56.2329,60.4529,64.436668.0308,67.8767,73.2172,76.3362,78.7262,80.2276,82.6318,86.0691,89.7169,89.6699,91.8854
Italy,ITA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,22.8404,24.1555,27.9456,30.0866,32.7373,35.526,39.3599,43.6498,48.3222,49.82,50.8043,53.9977,51.0238,53.7274,57.1992,59.245,71.7819,64.1999,67.2283,71.8154,83.8206,86.109,
Jamaica,JAM,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS29.7984,40.0331,36.5006,40.3431,44.0916,44.9461,47.695,58.8841,71.5634,73.960785.1179
Jordan,JOR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS82.7
Japan,JPN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS70.0389,70.0389,74.8215,74.8259,73.7116,74.0008,85.5018,86.3918,89.3339,91.7973,89.7307,86.4968,90.9525,87.7409,79.7779,82.1328
Kazakhstan,KAZ,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS69.9427,73.2948,75.561,77.8547,80.9902,84.9066,90.0012,91.8952,91.7601,
Kenya,KEN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS5.249413.451,20.2305
Kyrgyz Republic,KGZ,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Cambodia,KHM,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS6.34408,32.4416,32.917651.712
Kiribati,KIR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
St. Kitts and Nevis,KNA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Korea Rep.,KOR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,76.6619,77.071579.5443,80.0183,81.0194,84.389,87.3456,90.9346,93.8648,94.8292,95.3135,95.7146,96.9235,96.5631,96.7274,
Kuwait,KWT,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,98,99.7954,99.58,98.3051,99.8999100,
Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Lao PDR,LAO,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Lebanon,LBN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,7.85814,
Liberia,LBR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Libya,LBY,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
St. Lucia,LCA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Latin America & Caribbean,LCN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS67.3,74.7,75.3,77.5
Least developed countries: UN classification,LDC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Low income,LIC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS12.9,13.7,15.9,17.5
Liechtenstein,LIE,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Sri Lanka,LKA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,32.4864,41.3885
Lower middle income,LMC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS29.3,37.1,41.1,44.5
Low & middle income,LMY,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Lesotho,LSO,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS44.9228
Late-demographic dividend,LTE,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Lithuania,LTU,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS30.9146,35.6617,42.6974,48.8193,54.0648,58.8151,63.859,63.56,66.0555,68.3718,72.1144,71.5947,74.667,78.1598,79.8985,82.3445,84.0447,87.31,88.3665,90.6902,
Luxembourg,LUX,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,34.6103,50.346,57.6357,59.5634,63.4589,72.2074,73.7787,82.5001,87.0434,86.42,88.548,91.8015,93.5901,95.2311,97.3469,97.2101,95.973,96.8805,98.7004,98.2542,97.5098,99.3147,
Latvia,LVA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS37.8656,44.6732,52.1976,57.4795,61.6893,65.9959,67.1364,69.0499,72.0633,74.7902,77.0393,78.3293,78.95,79.9758,83.9624,85.0105,89.5666,91.7502,91.6095,92.2988,
Macao SAR China,MAC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS43.015447.1444,50.87457.7021,60.4749,65.3794,69.3691,76.3243,80.8745,83.1173,83.7895,85.75688.3626
St. Martin (French part),MAF,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Morocco,MAR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS45.7717,49.0193,47.6668,51.4234,53.479,58.7989,61.1112,80.9506,80.9506,86.3624
Monaco,MCO,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Moldova,MDA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Madagascar,MDG,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Maldives,MDV,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS95.4996
Middle East & North Africa,MEA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS58.7,65.2,68.9,72.4
Mexico,MEX,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS18.1184,18.5154,26.9841,32.1689,35.5066,37.6578,41.7371,42.8286,54.5678,58.0611,53.0281,56.1804,68.0718,70.7557,74.816,78.0513,81.3647,
Marshall Islands,MHL,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Middle income,MIC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
North Macedonia,MKD,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS17.196822.995139.7529,49.5331,50.732354.1421,61.5856,65.0179,67.2684,70.6467,72.9203,77.4054,80.7675,79.2467,
Mali,MLI,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Malta,MLT,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,37.0883,38.3968,43.1286,47.1073,56.6727,58.4639,66.4599,66.3228,66.8632,71.6413,74.583,78.0001,79.5094,81.7067,85.8153,86.9774,87.7905,91.1819,94.0165,
Myanmar,MMR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,19.4004,
Middle East & North Africa (excluding high income),MNA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Montenegro,MNE,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,32.529,50.032157.9319,62.4114,65.8856,67.7452,71.7125,71.0809,76.8556,81.6723,87.3047
Mongolia,MNG,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS51.204,55.047380.4054
Northern Mariana Islands,MNP,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Mozambique,MOZ,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,6.13563,
Mauritania,MRT,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Mauritius,MUS,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,20.190725.963233.547341.6535,45.701252.9577,56.3968,60.1306,66.5088,
Malawi,MWI,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,16.6971,
Malaysia,MYS,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS55.3657,61.8034,69.0241,76.6869,78.2387,78.7261,82.369,87.7006,96.32,95.85,97.1838,
North America,NAC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS89.5,95.5,95.9,96.3
Namibia,NAM,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
New Caledonia,NCL,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Niger,NER,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,0.6565135.28571,
Nigeria,NGA,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Nicaragua,NIC,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS10.028
Netherlands,NLD,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,53.9765,57.5498,62.5126,76.3607,79.3171,83.4839,85.6045,86.9077,88.2551,90.06,91.2207,92.8148,89.0411,90.411,89.1892,91.8919,90.6667,92,89.4737,92.1053,91.4174,95.944,
Norway,NOR,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS73.4821,74.4986,78.3546,80.4306,84.8355,89.1331,89.2842,91.5463,92.5499,93.9871,94.3009,94.8381,96.7199,97.3684,95.5426,97,97,93.5578,99,99,99,
Nepal,NPL,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Nauru,NRU,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
New Zealand,NZL,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS69.137379.618982.1509
OECD members,OED,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Oman,OMN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS13.702559.835874.028,97.1535,
Other small states,OSS,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Pakistan,PAK,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS9.4943712.9284,13.6127,
Panama,PAN,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS41.894752.470860.4149,62.4773,63.8115
Peru,PER,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,26.751930.544636.0306,37.4036,38.4658,42.6021,47.4922,52.1014,56.9921,62.5367,69.0545,72.5428
Philippines,PHL,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS77.6067
Palau,PLW,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Papua New Guinea,PNG,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Poland,POL,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS31.3373,37.1342,42.1335,46.8241,51.8054,57.0505,60.5503,60.45,61.5991,61.9416,66.1172,66.9143,72.7822,75.4578,77.304,79.9697,83.0499,85.1296,86.1773,86.7038,
Pre-demographic dividend,PRE,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Puerto Rico,PRI,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS68.5145,75.0225,64.2482,69.6833,69.7346,71.6556,78.140985.8109,87.6573
Korea Dem. People's Rep.,PRK,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
Portugal,PRT,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS,14.8415,22.8754,28.8086,31.4739,34.6359,38.0642,40.0755,43.8978,48.3243,52.53,56.2866,58.2108,60.8793,65.7193,68.9976,71.5599,73.0328,74.0594,76.9119,81.1734,83.6091,85.021,
Paraguay,PRY,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS11.1373,13.539,18.5975,19.1655,24.4944,29.3402,36.1795,42.9164,50.0983,53.7794,61.3388,65.6624,69.0172,74.9597,77.9169,77.5692,79.2152,
West Bank and Gaza,PSE,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS7.4735513.070326.226334.353947.5296,60.2284,68.934588.1969,86.2802,
Pacific island small states,PSS,Individuals using the Internet female (% of female population),IT.NET.USER.FE.ZS
